,StorageLevel,Inflow,Outflow,Precipitation,AvgTemp,SnowDepth,Snowfall,Precip_7d_sum,Precip_30d_sum,Temp_7d_avg,SnowDepth_30d_avg,Snowfall_7d_sum,Month,Forecast_Precip_7d_sum,Forecast_Temp_7d_avg,Forecast_1M_Precip_Below,Forecast_1M_Precip_Normal,Forecast_1M_Precip_Above,Forecast_1M_Temp_Below,Forecast_1M_Temp_Normal,Forecast_1M_Temp_Above
2004-02-24,235.05,9.91,21.1,0.0,1.5,16.0,0.0,18.0,108.0,1.3142857142857145,33.166666666666664,31.0,2,12.0,0.5428571428571428,64,24,12,8,30,62
2004-02-25,234.22,10.83,14.72,2.0,4.5,14.0,0.0,15.0,101.0,2.085714285714286,32.2,20.0,2,10.0,-0.5285714285714286,58,20,22,14,30,56
2004-02-26,234.23,12.31,14.21,6.0,0.9,6.0,5.0,14.0,106.0,2.414285714285714,31.233333333333334,17.0,2,5.0,-0.9571428571428573,52,26,22,6,27,67
2004-02-27,234.28,12.49,10.59,2.0,-2.0,9.0,12.0,16.0,103.0,2.2714285714285714,30.4,27.0,2,4.0,-1.042857142857143,71,19,10,13,22,65
2004-02-28,234.24,9.46,11.36,0.0,-0.2,8.0,4.0,16.0,103.0,1.7857142857142858,29.633333333333333,28.0,2,11.0,-1.3000000000000003,57,27,16,9,21,70
2004-02-29,234.02,9.07,11.47,0.0,2.3,4.0,0.0,16.0,102.0,1.257142857142857,28.7,26.0,2,13.0,-1.8857142857142857,59,25,16,10,27,63
2004-03-01,233.92,10.35,9.23,0.0,-0.3,0.0,0.0,10.0,102.0,0.9571428571428571,27.766666666666666,21.0,3,16.0,-1.9857142857142858,64,30,6,57,29,14
2004-03-02,233.96,9.32,7.46,2.0,-1.4,0.0,0.0,12.0,104.0,0.5428571428571428,26.9,21.0,3,17.0,-1.3142857142857143,48,30,22,65,29,6
2004-03-03,234.36,10.24,5.04,0.0,-3.0,0.0,0.0,10.0,89.0,-0.5285714285714286,25.866666666666667,21.0,3,17.0,-0.2571428571428571,64,23,13,59,31,10
2004-03-04,234.77,9.57,5.08,1.0,-2.1,0.0,0.0,5.0,89.0,-0.9571428571428573,24.866666666666667,16.0,3,22.0,0.6142857142857144,70,22,8,61,31,8
2004-03-05,235.1,8.94,5.11,1.0,-2.6,0.0,0.0,4.0,86.0,-1.042857142857143,23.666666666666668,4.0,3,21.0,1.7142857142857142,56,25,19,53,33,14
2004-03-06,235.4,8.89,5.14,7.0,-2.0,9.0,11.0,11.0,92.0,-1.3000000000000003,22.733333333333334,11.0,3,19.0,2.3428571428571425,52,25,23,49,34,17
2004-03-07,235.69,8.42,5.17,2.0,-1.8,6.0,6.0,13.0,91.0,-1.8857142857142857,21.766666666666666,17.0,3,17.0,2.9285714285714284,56,23,21,62,21,17
2004-03-08,235.94,8.08,5.19,3.0,-1.0,7.0,9.0,16.0,93.0,-1.9857142857142858,20.833333333333332,26.0,3,14.0,3.3714285714285714,59,22,19,18,51,31
2004-03-09,236.17,8.48,5.22,3.0,3.3,8.0,3.0,17.0,92.0,-1.3142857142857143,19.833333333333332,29.0,3,11.0,3.314285714285714,54,28,18,13,54,33
2004-03-10,236.43,9.43,5.24,0.0,4.4,0.0,0.0,17.0,88.0,-0.2571428571428571,18.4,29.0,3,11.0,4.042857142857143,63,20,17,17,50,33
2004-03-11,236.95,15.66,4.58,6.0,4.0,0.0,0.0,22.0,93.0,0.6142857142857144,17.0,29.0,3,5.0,3.8714285714285714,57,26,17,14,53,33
2004-03-12,237.86,14.16,3.06,0.0,5.1,0.0,0.0,21.0,92.0,1.7142857142857142,15.833333333333334,29.0,3,5.0,3.3428571428571425,60,25,15,30,42,28
2004-03-13,238.55,12.08,3.11,5.0,2.4,0.0,0.0,19.0,90.0,2.3428571428571425,14.533333333333333,18.0,3,0.0,3.3428571428571425,68,27,5,19,48,33
2004-03-14,239.09,10.44,3.16,0.0,2.3,0.0,0.0,17.0,90.0,2.9285714285714284,13.366666666666667,12.0,3,0.0,3.4285714285714284,64,15,21,19,50,31
2004-03-15,239.56,9.96,4.09,0.0,2.1,0.0,0.0,14.0,85.0,3.3714285714285714,12.3,3.0,3,0.0,3.5428571428571423,63,17,20,18,46,36
2004-03-16,239.86,10.29,5.76,0.0,2.9,0.0,0.0,11.0,67.0,3.314285714285714,11.066666666666666,0.0,3,0.0,3.6571428571428575,50,27,23,22,48,30
2004-03-17,240.31,18.76,5.79,0.0,9.5,0.0,0.0,11.0,67.0,4.042857142857143,9.866666666666667,0.0,3,0.0,2.857142857142857,60,28,12,25,56,19
2004-03-18,241.8,31.11,5.79,0.0,2.8,0.0,0.0,5.0,58.0,3.8714285714285714,8.9,0.0,3,0.0,3.314285714285714,54,27,19,24,43,33
2004-03-19,242.8,17.02,5.8,0.0,1.4,0.0,0.0,5.0,53.0,3.3428571428571425,7.733333333333333,0.0,3,0.0,3.9571428571428577,61,21,18,21,23,56
2004-03-20,243.36,13.96,5.73,0.0,2.4,0.0,0.0,0.0,46.0,3.3428571428571425,6.5,0.0,3,0.0,4.228571428571429,55,29,16,12,30,58
2004-03-21,243.81,13.18,5.8,0.0,2.9,0.0,0.0,0.0,46.0,3.4285714285714284,5.266666666666667,0.0,3,0.0,4.685714285714285,56,39,5,12,29,59
2004-03-22,244.25,12.84,5.81,0.0,2.9,0.0,0.0,0.0,46.0,3.5428571428571423,4.3,0.0,3,0.0,5.428571428571429,62,24,14,17,28,55
2004-03-23,244.62,12.43,5.8,0.0,3.7,0.0,0.0,0.0,46.0,3.6571428571428575,3.5,0.0,3,0.0,6.385714285714285,66,30,4,7,23,70
2004-03-24,245.0,12.51,5.77,0.0,3.9,0.0,0.0,0.0,40.0,2.857142857142857,2.9,0.0,3,0.0,6.942857142857143,50,32,18,13,34,53
2004-03-25,245.37,12.92,5.74,0.0,6.0,0.0,0.0,0.0,40.0,3.314285714285714,2.3666666666666667,0.0,3,0.0,6.857142857142857,58,32,10,20,17,63
2004-03-26,245.82,14.78,5.72,0.0,5.9,0.0,0.0,0.0,38.0,3.9571428571428577,1.9,0.0,3,27.0,6.428571428571429,68,21,11,22,28,50
2004-03-27,246.3,14.11,5.71,0.0,4.3,0.0,0.0,0.0,32.0,4.228571428571429,1.7,0.0,3,28.0,6.457142857142856,64,20,16,25,21,54
2004-03-28,246.71,14.47,5.69,0.0,6.1,0.0,0.0,0.0,30.0,4.685714285714285,1.4,0.0,3,28.0,6.185714285714286,14,26,60,5,34,61
2004-03-29,247.26,19.5,5.68,0.0,8.1,0.0,0.0,0.0,30.0,5.428571428571429,1.1333333333333333,0.0,3,28.0,5.6571428571428575,12,26,62,21,29,50
2004-03-30,248.11,25.33,5.69,0.0,10.4,0.0,0.0,0.0,30.0,6.385714285714285,1.0,0.0,3,28.0,5.5,8,18,74,21,22,57
2004-03-31,249.11,30.57,14.77,0.0,7.8,0.0,0.0,0.0,30.0,6.942857142857143,1.0,0.0,3,37.0,5.828571428571429,11,27,62,14,26,60
2004-04-01,249.43,21.94,21.1,0.0,5.4,0.0,0.0,0.0,28.0,6.857142857142857,1.0,0.0,4,37.0,5.9,17,53,30,64,23,13
2004-04-02,249.38,21.52,21.1,27.0,2.9,5.0,6.0,27.0,55.0,6.428571428571429,1.1666666666666667,6.0,4,10.0,6.757142857142857,13,59,28,60,26,14
2004-04-03,249.72,28.92,21.1,1.0,4.5,0.0,0.0,28.0,55.0,6.457142857142856,1.1666666666666667,6.0,4,9.0,7.628571428571428,19,53,28,60,18,22
2004-04-04,249.79,18.52,18.95,0.0,4.2,0.0,0.0,28.0,54.0,6.185714285714286,1.1666666666666667,6.0,4,9.0,8.157142857142857,18,55,27,59,34,7
2004-04-05,249.85,16.91,13.14,0.0,4.4,0.0,0.0,28.0,47.0,5.6571428571428575,0.8666666666666667,6.0,4,9.0,9.314285714285715,24,49,27,53,35,12
2004-04-06,250.16,19.45,9.99,0.0,9.3,0.0,0.0,28.0,45.0,5.5,0.6666666666666666,6.0,4,9.0,9.085714285714285,16,52,32,53,34,13
2004-04-07,250.68,25.84,14.43,9.0,10.1,0.0,0.0,37.0,51.0,5.828571428571429,0.43333333333333335,6.0,4,0.0,8.985714285714286,26,55,19,52,30,18
2004-04-08,251.18,28.59,21.1,0.0,5.9,0.0,0.0,37.0,48.0,5.9,0.16666666666666666,6.0,4,0.0,9.62857142857143,10,56,34,58,24,18
2004-04-09,251.32,22.71,21.1,0.0,8.9,0.0,0.0,10.0,48.0,6.757142857142857,0.16666666666666666,0.0,4,0.0,10.228571428571428,20,50,30,70,24,6
2004-04-10,251.43,25.61,21.1,0.0,10.6,0.0,0.0,9.0,42.0,7.628571428571428,0.16666666666666666,0.0,4,0.0,10.214285714285714,13,61,26,68,24,8
2004-04-11,251.63,23.74,21.1,0.0,7.9,0.0,0.0,9.0,42.0,8.157142857142857,0.16666666666666666,0.0,4,0.0,10.214285714285714,20,55,25,68,26,6
2004-04-12,251.79,28.37,21.1,0.0,12.5,0.0,0.0,9.0,37.0,9.314285714285715,0.16666666666666666,0.0,4,8.0,10.071428571428571,24,52,24,25,48,27
2004-04-13,252.18,27.84,21.1,0.0,7.7,0.0,0.0,9.0,37.0,9.085714285714285,0.16666666666666666,0.0,4,10.0,10.614285714285714,10,59,31,19,53,28
2004-04-14,252.37,23.35,21.1,0.0,9.4,0.0,0.0,0.0,37.0,8.985714285714286,0.16666666666666666,0.0,4,10.0,10.8,17,46,37,10,59,31
2004-04-15,252.44,22.89,21.1,0.0,10.4,0.0,0.0,0.0,37.0,9.62857142857143,0.16666666666666666,0.0,4,10.0,11.057142857142859,19,44,37,25,48,27
2004-04-16,252.55,24.18,19.91,0.0,13.1,0.0,0.0,0.0,37.0,10.228571428571428,0.16666666666666666,0.0,4,18.0,10.357142857142858,21,21,58,18,54,28
2004-04-17,252.84,25.02,18.74,0.0,10.5,0.0,0.0,0.0,37.0,10.214285714285714,0.16666666666666666,0.0,4,24.0,9.571428571428571,14,23,63,24,48,28
2004-04-18,252.99,22.23,21.1,0.0,7.9,0.0,0.0,0.0,37.0,10.214285714285714,0.16666666666666666,0.0,4,33.0,9.185714285714285,13,24,63,19,55,26
2004-04-19,253.02,23.72,24.4,8.0,11.5,0.0,0.0,8.0,45.0,10.071428571428571,0.16666666666666666,0.0,4,28.0,8.914285714285715,24,46,30,26,53,21
2004-04-20,253.06,33.9,30.01,2.0,11.5,0.0,0.0,10.0,47.0,10.614285714285714,0.16666666666666666,0.0,4,81.0,8.385714285714284,16,19,65,19,50,31
2004-04-21,253.15,25.82,25.37,0.0,10.7,0.0,0.0,10.0,47.0,10.8,0.16666666666666666,0.0,4,83.0,8.042857142857143,17,22,61,27,40,33
2004-04-22,253.18,23.26,22.8,0.0,12.2,0.0,0.0,10.0,47.0,11.057142857142859,0.16666666666666666,0.0,4,83.0,8.014285714285714,18,29,53,24,43,33
2004-04-23,253.26,25.27,22.75,8.0,8.2,0.0,0.0,18.0,55.0,10.357142857142858,0.16666666666666666,0.0,4,75.0,9.0,13,24,63,18,51,31
2004-04-24,253.28,20.74,22.8,6.0,5.0,0.0,0.0,24.0,61.0,9.571428571428571,0.16666666666666666,0.0,4,69.0,10.157142857142857,14,23,63,19,21,60
2004-04-25,253.17,18.83,19.76,9.0,5.2,0.0,0.0,33.0,70.0,9.185714285714285,0.16666666666666666,0.0,4,60.0,10.614285714285714,4,33,63,6,21,73
2004-04-26,253.21,18.52,18.29,3.0,9.6,0.0,0.0,28.0,73.0,8.914285714285715,0.16666666666666666,0.0,4,57.0,10.942857142857141,9,26,65,4,33,63
2004-04-27,253.37,64.4,55.23,55.0,7.8,0.0,0.0,81.0,128.0,8.385714285714284,0.16666666666666666,0.0,4,9.0,11.714285714285714,5,39,56,16,25,59
2004-04-28,253.72,49.71,45.36,2.0,8.3,0.0,0.0,83.0,130.0,8.042857142857143,0.16666666666666666,0.0,4,7.0,12.042857142857143,15,30,55,23,24,53
2004-04-29,253.82,32.74,29.3,0.0,12.0,0.0,0.0,83.0,130.0,8.014285714285714,0.16666666666666666,0.0,4,7.0,11.585714285714287,25,18,57,19,30,51
2004-04-30,253.95,25.62,23.32,0.0,15.1,0.0,0.0,75.0,130.0,9.0,0.16666666666666666,0.0,4,7.0,11.228571428571428,23,19,58,16,25,59
2004-05-01,254.07,22.69,21.3,0.0,13.1,0.0,0.0,69.0,130.0,10.157142857142857,0.16666666666666666,0.0,5,7.0,11.171428571428573,22,47,31,60,25,15
2004-05-02,254.07,19.94,20.63,0.0,8.4,0.0,0.0,60.0,103.0,10.614285714285714,0.0,0.0,5,7.0,11.957142857142857,26,52,22,60,32,8
2004-05-03,254.05,18.33,18.79,0.0,11.9,0.0,0.0,57.0,102.0,10.942857142857141,0.0,0.0,5,24.0,12.242857142857144,21,56,23,62,18,20
2004-05-04,254.07,32.24,32.01,7.0,13.2,0.0,0.0,9.0,109.0,11.714285714285714,0.0,0.0,5,31.0,12.571428571428571,11,62,27,59,19,22
2004-05-05,254.03,22.75,25.74,0.0,10.6,0.0,0.0,7.0,109.0,12.042857142857143,0.0,0.0,5,31.0,13.228571428571428,10,62,28,62,23,15
2004-05-06,253.48,24.28,41.93,0.0,8.8,0.0,0.0,7.0,109.0,11.585714285714287,0.0,0.0,5,34.0,13.971428571428572,13,55,32,57,21,22
2004-05-07,253.01,16.54,22.67,0.0,12.6,0.0,0.0,7.0,100.0,11.228571428571428,0.0,0.0,5,35.0,14.271428571428572,25,51,24,60,22,18
2004-05-08,252.7,14.94,22.8,0.0,12.7,0.0,0.0,7.0,100.0,11.171428571428573,0.0,0.0,5,35.0,14.414285714285715,23,44,33,55,22,23
2004-05-09,252.34,14.7,22.78,0.0,13.9,0.0,0.0,7.0,100.0,11.957142857142857,0.0,0.0,5,38.0,14.428571428571429,25,22,53,62,27,11
2004-05-10,252.02,16.99,23.01,17.0,13.9,0.0,0.0,24.0,117.0,12.242857142857144,0.0,0.0,5,28.0,14.742857142857144,11,24,65,60,30,10
2004-05-11,251.91,23.05,23.71,14.0,15.5,0.0,0.0,31.0,131.0,12.571428571428571,0.0,0.0,5,14.0,14.942857142857141,23,54,23,21,50,29
2004-05-12,251.76,15.92,19.88,0.0,15.2,0.0,0.0,31.0,131.0,13.228571428571428,0.0,0.0,5,14.0,14.9,21,49,30,20,55,25
2004-05-13,251.64,14.74,16.72,3.0,14.0,0.0,0.0,34.0,134.0,13.971428571428572,0.0,0.0,5,25.0,14.914285714285715,18,25,57,21,58,21
2004-05-14,251.56,14.65,16.63,1.0,14.7,0.0,0.0,35.0,135.0,14.271428571428572,0.0,0.0,5,80.0,14.685714285714285,11,27,62,12,54,34
2004-05-15,251.42,12.43,16.55,0.0,13.7,0.0,0.0,35.0,135.0,14.414285714285715,0.0,0.0,5,94.0,14.014285714285714,6,29,65,16,46,38
2004-05-16,251.24,12.58,16.52,3.0,14.0,0.0,0.0,38.0,138.0,14.428571428571429,0.0,0.0,5,101.0,13.542857142857143,10,25,65,27,47,26
2004-05-17,251.06,13.35,16.51,7.0,16.1,0.0,0.0,28.0,145.0,14.742857142857144,0.0,0.0,5,94.0,13.342857142857142,5,26,69,22,50,28
2004-05-18,250.91,12.41,16.5,0.0,16.9,0.0,0.0,14.0,145.0,14.942857142857141,0.0,0.0,5,94.0,12.657142857142858,20,18,62,21,52,27
2004-05-19,250.68,11.1,16.48,0.0,14.9,0.0,0.0,14.0,137.0,14.9,0.0,0.0,5,94.0,12.799999999999999,13,26,61,18,51,31
2004-05-20,250.41,10.88,17.78,14.0,14.1,0.0,0.0,25.0,149.0,14.914285714285715,0.0,0.0,5,80.0,13.385714285714286,22,44,34,22,51,27
2004-05-21,250.66,45.83,30.32,56.0,13.1,0.0,0.0,80.0,205.0,14.685714285714285,0.0,0.0,5,24.0,13.957142857142856,26,49,25,6,26,68
2004-05-22,250.97,22.17,23.04,14.0,9.0,0.0,0.0,94.0,219.0,14.014285714285714,0.0,0.0,5,11.0,15.285714285714286,22,45,33,17,31,52
2004-05-23,250.79,17.86,23.02,10.0,10.7,0.0,0.0,101.0,221.0,13.542857142857143,0.0,0.0,5,2.0,16.9,11,49,40,5,24,71
2004-05-24,250.55,15.98,22.01,0.0,14.7,0.0,0.0,94.0,215.0,13.342857142857142,0.0,0.0,5,4.0,17.385714285714286,12,54,34,19,29,52
2004-05-25,250.22,13.59,21.34,0.0,12.1,0.0,0.0,94.0,206.0,12.657142857142858,0.0,0.0,5,5.0,17.885714285714286,26,54,20,17,22,61
2004-05-26,249.84,12.17,19.74,0.0,15.9,0.0,0.0,94.0,203.0,12.799999999999999,0.0,0.0,5,5.0,17.885714285714286,12,52,36,14,18,68
2004-05-27,249.5,11.36,18.76,0.0,18.2,0.0,0.0,80.0,148.0,13.385714285714286,0.0,0.0,5,5.0,17.6,20,22,58,6,25,69
2004-05-28,249.13,10.72,18.71,0.0,17.1,0.0,0.0,24.0,146.0,13.957142857142856,0.0,0.0,5,5.0,17.8,17,19,64,18,23,59
2004-05-29,248.73,10.28,18.67,1.0,18.3,0.0,0.0,11.0,147.0,15.285714285714286,0.0,0.0,5,4.0,17.87142857142857,22,18,60,20,18,62
2004-05-30,248.32,9.84,18.66,1.0,22.0,0.0,0.0,2.0,148.0,16.9,0.0,0.0,5,3.0,17.4,21,19,60,15,32,53
2004-05-31,247.91,11.02,18.61,2.0,18.1,0.0,0.0,4.0,150.0,17.385714285714286,0.0,0.0,5,4.0,17.414285714285715,17,23,60,10,34,56
2004-06-01,247.6,9.34,14.48,1.0,15.6,0.0,0.0,5.0,151.0,17.885714285714286,0.0,0.0,6,33.0,17.32857142857143,11,55,34,55,26,19
2004-06-02,247.31,8.45,14.6,0.0,15.9,0.0,0.0,5.0,151.0,17.885714285714286,0.0,0.0,6,33.0,17.428571428571427,18,50,32,63,30,7
2004-06-03,247.03,7.83,13.47,0.0,16.2,0.0,0.0,5.0,144.0,17.6,0.0,0.0,6,33.0,17.942857142857143,24,44,32,59,30,11
2004-06-04,246.72,7.31,13.62,0.0,18.5,0.0,0.0,5.0,144.0,17.8,0.0,0.0,6,36.0,17.642857142857142,12,59,29,60,33,7
2004-06-05,246.39,7.15,13.45,0.0,18.8,0.0,0.0,4.0,144.0,17.87142857142857,0.0,0.0,6,67.0,17.62857142857143,24,49,27,61,28,11
2004-06-06,246.05,6.94,13.54,0.0,18.7,0.0,0.0,3.0,144.0,17.4,0.0,0.0,6,67.0,17.442857142857143,26,44,30,26,43,31
2004-06-07,245.7,7.08,13.52,3.0,18.2,0.0,0.0,4.0,147.0,17.414285714285715,0.0,0.0,6,64.0,17.52857142857143,28,47,25,20,47,33
2004-06-08,245.43,9.68,12.26,30.0,15.0,0.0,0.0,33.0,177.0,17.32857142857143,0.0,0.0,6,34.0,18.014285714285712,49,32,19,23,44,33
2004-06-09,245.32,9.32,12.44,0.0,16.6,0.0,0.0,33.0,160.0,17.428571428571427,0.0,0.0,6,34.0,17.985714285714288,60,30,10,11,61,28
2004-06-10,245.06,6.88,12.55,0.0,19.8,0.0,0.0,33.0,146.0,17.942857142857143,0.0,0.0,6,34.0,17.52857142857143,14,59,27,20,48,32
2004-06-11,244.74,6.55,11.97,3.0,16.4,0.0,0.0,36.0,149.0,17.642857142857142,0.0,0.0,6,31.0,17.942857142857143,26,44,30,21,49,30
2004-06-12,244.72,15.01,11.57,31.0,18.7,0.0,0.0,67.0,177.0,17.62857142857143,0.0,0.0,6,0.0,18.385714285714283,17,50,33,16,44,40
2004-06-13,244.72,8.93,11.46,0.0,17.4,0.0,0.0,67.0,176.0,17.442857142857143,0.0,0.0,6,18.0,18.75714285714286,20,56,24,16,55,29
2004-06-14,244.53,7.31,11.37,0.0,18.8,0.0,0.0,64.0,176.0,17.52857142857143,0.0,0.0,6,53.0,19.071428571428573,12,35,53,23,51,26
2004-06-15,244.28,7.09,11.55,0.0,18.4,0.0,0.0,34.0,173.0,18.014285714285712,0.0,0.0,6,54.0,19.771428571428572,5,29,66,23,47,30
2004-06-16,243.98,6.77,12.36,0.0,16.4,0.0,0.0,34.0,166.0,17.985714285714288,0.0,0.0,6,54.0,20.785714285714285,17,26,57,15,32,53
2004-06-17,243.65,5.98,11.35,0.0,16.6,0.0,0.0,34.0,166.0,17.52857142857143,0.0,0.0,6,54.0,21.657142857142855,16,29,55,9,26,65
2004-06-18,243.36,6.12,10.82,0.0,19.3,0.0,0.0,31.0,166.0,17.942857142857143,0.0,0.0,6,66.0,21.728571428571428,11,30,59,16,21,63
2004-06-19,243.07,6.09,10.77,0.0,21.8,0.0,0.0,0.0,152.0,18.385714285714283,0.0,0.0,6,87.0,21.300000000000004,10,24,66,22,23,55
2004-06-20,242.9,11.92,10.76,18.0,20.0,0.0,0.0,18.0,114.0,18.75714285714286,0.0,0.0,6,69.0,21.342857142857145,18,29,53,19,27,54
2004-06-21,243.05,22.56,11.66,35.0,21.0,0.0,0.0,53.0,135.0,19.071428571428573,0.0,0.0,6,43.0,20.985714285714288,20,29,51,22,17,61
2004-06-22,244.69,42.29,21.34,1.0,23.3,0.0,0.0,54.0,126.0,19.771428571428572,0.0,0.0,6,42.0,20.914285714285715,16,26,58,20,22,58
2004-06-23,244.76,15.42,19.03,0.0,23.5,0.0,0.0,54.0,126.0,20.785714285714285,0.0,0.0,6,47.0,20.82857142857143,19,28,53,23,18,59
2004-06-24,244.61,11.93,15.51,0.0,22.7,0.0,0.0,54.0,126.0,21.657142857142855,0.0,0.0,6,47.0,20.542857142857144,21,27,52,13,30,57
2004-06-25,244.34,10.69,15.49,12.0,19.8,0.0,0.0,66.0,138.0,21.728571428571428,0.0,0.0,6,35.0,20.400000000000002,24,18,58,24,27,49
2004-06-26,244.37,19.42,15.47,21.0,18.8,0.0,0.0,87.0,159.0,21.300000000000004,0.0,0.0,6,14.0,20.357142857142858,8,23,69,25,17,58
2004-06-27,244.44,13.11,13.46,0.0,20.3,0.0,0.0,69.0,159.0,21.342857142857145,0.0,0.0,6,14.0,20.142857142857142,7,32,61,21,16,63
2004-06-28,244.36,12.11,13.48,9.0,18.5,0.0,0.0,43.0,167.0,20.985714285714288,0.0,0.0,6,6.0,20.271428571428572,7,36,57,8,37,55
2004-06-29,244.25,10.71,13.45,0.0,22.8,0.0,0.0,42.0,166.0,20.914285714285715,0.0,0.0,6,6.0,20.571428571428573,13,34,53,8,24,68
2004-06-30,244.09,11.88,13.42,5.0,22.9,0.0,0.0,47.0,169.0,20.82857142857143,0.0,0.0,6,1.0,20.914285714285715,13,32,55,4,33,63
2004-07-01,244.0,10.24,12.95,0.0,20.7,0.0,0.0,47.0,168.0,20.542857142857144,0.0,0.0,7,1.0,21.385714285714283,16,28,56,60,26,14
2004-07-02,243.84,8.86,11.38,0.0,18.8,0.0,0.0,35.0,168.0,20.400000000000002,0.0,0.0,7,1.0,22.385714285714283,20,17,63,14,56,30
2004-07-03,243.65,7.86,11.38,0.0,18.5,0.0,0.0,14.0,168.0,20.357142857142858,0.0,0.0,7,40.0,23.314285714285713,23,21,56,13,55,32
2004-07-04,243.43,7.5,11.37,0.0,18.8,0.0,0.0,14.0,168.0,20.142857142857142,0.0,0.0,7,45.0,23.557142857142857,9,30,61,24,43,33
2004-07-05,243.18,6.99,11.35,1.0,19.4,0.0,0.0,6.0,169.0,20.271428571428572,0.0,0.0,7,59.0,23.24285714285714,22,23,55,19,58,23
2004-07-06,242.93,6.88,11.34,0.0,24.9,0.0,0.0,6.0,169.0,20.571428571428573,0.0,0.0,7,78.0,22.24285714285714,20,33,47,22,51,27
2004-07-07,242.64,6.39,11.32,0.0,25.3,0.0,0.0,1.0,166.0,20.914285714285715,0.0,0.0,7,125.0,21.185714285714287,20,19,61,13,59,28
2004-07-08,242.33,6.2,11.29,0.0,24.0,0.0,0.0,1.0,136.0,21.385714285714283,0.0,0.0,7,131.0,20.642857142857142,10,27,63,31,49,20
2004-07-09,242.01,5.89,11.27,0.0,25.8,0.0,0.0,1.0,136.0,22.385714285714283,0.0,0.0,7,141.0,20.185714285714283,9,33,58,22,57,21
2004-07-10,241.7,9.35,10.47,39.0,25.0,0.0,0.0,40.0,175.0,23.314285714285713,0.0,0.0,7,174.0,19.728571428571428,14,60,26,17,57,26
2004-07-11,242.41,23.9,10.5,5.0,20.5,0.0,0.0,45.0,177.0,23.557142857142857,0.0,0.0,7,170.0,20.2,12,56,32,12,53,35
2004-07-12,242.66,12.77,11.62,15.0,17.2,0.0,0.0,59.0,161.0,23.24285714285714,0.0,0.0,7,161.0,21.3,23,45,32,14,28,58
2004-07-13,242.67,17.35,18.33,19.0,17.9,0.0,0.0,78.0,180.0,22.24285714285714,0.0,0.0,7,161.0,22.2,21,57,22,15,27,58
2004-07-14,243.0,73.73,52.89,47.0,17.9,0.0,0.0,125.0,227.0,21.185714285714287,0.0,0.0,7,119.0,22.985714285714284,26,47,27,19,26,55
2004-07-15,243.84,52.25,52.41,6.0,20.2,0.0,0.0,131.0,233.0,20.642857142857142,0.0,0.0,7,113.0,23.32857142857143,26,50,24,5,34,61
2004-07-16,243.62,45.01,54.58,10.0,22.6,0.0,0.0,141.0,243.0,20.185714285714283,0.0,0.0,7,103.0,23.300000000000004,69,19,12,16,29,55
2004-07-17,244.28,155.04,95.88,72.0,21.8,0.0,0.0,174.0,315.0,19.728571428571428,0.0,0.0,7,31.0,23.75714285714286,68,27,5,21,19,60
2004-07-18,246.62,112.86,119.54,1.0,23.8,0.0,0.0,170.0,316.0,20.2,0.0,0.0,7,30.0,24.071428571428573,63,27,10,16,20,64
2004-07-19,245.7,51.79,69.26,6.0,24.9,0.0,0.0,161.0,322.0,21.3,0.0,0.0,7,25.0,23.928571428571427,56,24,20,14,25,61
2004-07-20,244.94,97.92,115.36,19.0,24.2,0.0,0.0,161.0,323.0,22.2,0.0,0.0,7,6.0,23.957142857142856,57,33,10,8,37,55
2004-07-21,244.25,89.58,93.7,5.0,23.4,0.0,0.0,119.0,293.0,22.985714285714284,0.0,0.0,7,1.0,24.12857142857143,62,31,7,17,59,24
2004-07-22,243.86,46.08,50.47,0.0,22.6,0.0,0.0,113.0,292.0,23.32857142857143,0.0,0.0,7,1.0,24.485714285714284,65,17,18,14,61,25
2004-07-23,243.83,28.5,28.16,0.0,22.4,0.0,0.0,103.0,292.0,23.300000000000004,0.0,0.0,7,2.0,24.88571428571429,67,27,6,21,52,27
2004-07-24,243.86,21.18,21.34,0.0,25.0,0.0,0.0,31.0,292.0,23.75714285714286,0.0,0.0,7,2.0,24.957142857142856,58,18,24,23,50,27
2004-07-25,243.74,17.19,19.04,0.0,26.0,0.0,0.0,30.0,280.0,24.071428571428573,0.0,0.0,7,2.0,24.814285714285713,53,26,21,13,52,35
2004-07-26,243.85,27.05,21.84,1.0,23.9,0.0,0.0,25.0,260.0,23.928571428571427,0.0,0.0,7,1.0,24.785714285714285,66,15,19,24,52,24
2004-07-27,243.83,18.18,22.72,0.0,24.4,0.0,0.0,6.0,260.0,23.957142857142856,0.0,0.0,7,1.0,24.842857142857145,56,24,20,21,52,27
2004-07-28,243.73,15.04,16.54,0.0,24.6,0.0,0.0,1.0,251.0,24.12857142857143,0.0,0.0,7,1.0,24.82857142857143,63,33,4,58,31,11
2004-07-29,243.57,13.16,16.52,0.0,25.1,0.0,0.0,1.0,251.0,24.485714285714284,0.0,0.0,7,1.0,24.842857142857138,59,21,20,55,27,18
2004-07-30,243.34,12.3,16.5,1.0,25.2,0.0,0.0,2.0,247.0,24.88571428571429,0.0,0.0,7,0.0,24.87142857142857,52,36,12,62,24,14
2004-07-31,243.05,10.96,16.46,0.0,25.5,0.0,0.0,2.0,247.0,24.957142857142856,0.0,0.0,7,0.0,24.9,55,27,18,67,15,18
